,Unnamed: 0,round,user_id,action_player,opponent,action_opponent,payoff,rt,session,treatment,actions,response,abs_time,context
231,231,13,s3m7_usuario3,C,['s3m7_usuario11'],D,0,3.426,s3m7,weak,CCC,1,3.426,1
232,232,13,s3m7_usuario8,C,['s3m7_usuario1'],C,3,1.474,s3m7,weak,CCC,1,1.474,1
233,233,13,s3m7_usuario1,C,['s3m7_usuario8'],C,3,5.165,s3m7,weak,CCC,1,5.165,1
234,234,14,s3m7_usuario9,D,['s3m7_usuario18'],C,4,-1.764,s3m7,weak,CCD,0,1.764,1
235,235,14,s3m7_usuario18,C,['s3m7_usuario9'],D,0,3.1430000000000002,s3m7,weak,CCC,1,3.1430000000000002,1
236,236,14,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.706,s3m7,weak,CCC,1,0.706,1
237,237,14,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.465,s3m7,weak,CCC,1,0.465,1
238,238,14,s3m7_usuario13,C,['s3m7_usuario5'],C,3,1.964,s3m7,weak,CCC,1,1.964,1
239,239,14,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1.5430000000000001,s3m7,weak,CCC,1,1.5430000000000001,1
240,240,14,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2.6210000000000004,s3m7,weak,CCC,1,2.6210000000000004,1
241,241,14,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.988,s3m7,weak,CCC,1,0.988,1
242,242,14,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1.765,s3m7,weak,CCC,1,1.765,1
243,243,14,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1.4469999999999998,s3m7,weak,CCC,1,1.4469999999999998,1
244,244,14,s3m7_usuario17,D,['s3m7_usuario2'],D,0,-1.8630000000000002,s3m7,weak,DDD,0,1.8630000000000002,0
245,245,14,s3m7_usuario2,D,['s3m7_usuario17'],D,0,-5.893,s3m7,weak,DDD,0,5.893,0
246,246,14,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.088,s3m7,weak,CCC,1,1.088,1
247,247,14,s3m7_usuario4,C,['s3m7_usuario14'],C,3,2.685,s3m7,weak,CCC,1,2.685,1
248,248,14,s3m7_usuario11,D,['s3m7_usuario3'],D,0,-4.688,s3m7,weak,DCD,0,4.688,1
249,249,14,s3m7_usuario3,D,['s3m7_usuario11'],D,0,-1.4340000000000002,s3m7,weak,CDD,0,1.4340000000000002,0
250,250,14,s3m7_usuario8,C,['s3m7_usuario1'],D,0,1.746,s3m7,weak,CCC,1,1.746,1
251,251,14,s3m7_usuario1,D,['s3m7_usuario8'],C,4,-2.7,s3m7,weak,CCD,0,2.7,1
252,252,15,s3m7_usuario9,C,['s3m7_usuario18'],C,3,3.432,s3m7,weak,DCC,1,3.432,1
253,253,15,s3m7_usuario18,C,['s3m7_usuario9'],C,3,1.879,s3m7,weak,CDC,1,1.879,0
254,254,15,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.45899999999999996,s3m7,weak,CCC,1,0.45899999999999996,1
255,255,15,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.6940000000000001,s3m7,weak,CCC,1,0.6940000000000001,1
256,256,15,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.546,s3m7,weak,CCC,1,0.546,1
257,257,15,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1.565,s3m7,weak,CCC,1,1.565,1
258,258,15,s3m7_usuario15,C,['s3m7_usuario16'],C,3,1.896,s3m7,weak,CCC,1,1.896,1
259,259,15,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.626,s3m7,weak,CCC,1,0.626,1
260,260,15,s3m7_usuario12,C,['s3m7_usuario6'],C,3,3.8819999999999997,s3m7,weak,CCC,1,3.8819999999999997,1
261,261,15,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1.21,s3m7,weak,CCC,1,1.21,1
262,262,15,s3m7_usuario17,C,['s3m7_usuario2'],C,3,2.685,s3m7,weak,DDC,1,2.685,0
263,263,15,s3m7_usuario2,C,['s3m7_usuario17'],C,3,3.165,s3m7,weak,DDC,1,3.165,0
264,264,15,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.7369999999999999,s3m7,weak,CCC,1,1.7369999999999999,1
265,265,15,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.691,s3m7,weak,CCC,1,0.691,1
266,266,15,s3m7_usuario11,C,['s3m7_usuario3'],D,0,3.217,s3m7,weak,DDC,1,3.217,0
267,267,15,s3m7_usuario3,D,['s3m7_usuario11'],C,4,-0.6559999999999999,s3m7,weak,DDD,0,0.6559999999999999,0
268,268,15,s3m7_usuario8,C,['s3m7_usuario1'],C,3,3.283,s3m7,weak,CDC,1,3.283,0
269,269,15,s3m7_usuario1,C,['s3m7_usuario8'],C,3,5.914,s3m7,weak,DCC,1,5.914,1
270,270,16,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-1.591,s3m7,weak,CCD,0,1.591,1
271,271,16,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-3.036,s3m7,weak,CCD,0,3.036,1
272,272,16,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.502,s3m7,weak,CCC,1,0.502,1
273,273,16,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.617,s3m7,weak,CCC,1,0.617,1
274,274,16,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.563,s3m7,weak,CCC,1,0.563,1
275,275,16,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.873,s3m7,weak,CCC,1,0.873,1
276,276,16,s3m7_usuario15,C,['s3m7_usuario16'],C,3,1.11,s3m7,weak,CCC,1,1.11,1
277,277,16,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.807,s3m7,weak,CCC,1,0.807,1
278,278,16,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1.119,s3m7,weak,CCC,1,1.119,1
279,279,16,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1.1740000000000002,s3m7,weak,CCC,1,1.1740000000000002,1
280,280,16,s3m7_usuario17,C,['s3m7_usuario2'],D,0,2.568,s3m7,weak,CCC,1,2.568,1
281,281,16,s3m7_usuario2,D,['s3m7_usuario17'],C,4,-4.67,s3m7,weak,CCD,0,4.67,1
282,282,16,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.9159999999999999,s3m7,weak,CCC,1,0.9159999999999999,1
283,283,16,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.588,s3m7,weak,CCC,1,0.588,1
284,284,16,s3m7_usuario11,C,['s3m7_usuario3'],D,0,4.72,s3m7,weak,CDC,1,4.72,0
285,285,16,s3m7_usuario3,D,['s3m7_usuario11'],C,4,-0.5870000000000001,s3m7,weak,DCD,0,0.5870000000000001,1
286,286,16,s3m7_usuario8,C,['s3m7_usuario1'],C,3,1.545,s3m7,weak,CCC,1,1.545,1
287,287,16,s3m7_usuario1,C,['s3m7_usuario8'],C,3,1.483,s3m7,weak,CCC,1,1.483,1
288,288,17,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-4.035,s3m7,weak,DDD,0,4.035,0
289,289,17,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-2.089,s3m7,weak,DDD,0,2.089,0
290,290,17,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.466,s3m7,weak,CCC,1,0.466,1
291,291,17,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.629,s3m7,weak,CCC,1,0.629,1
292,292,17,s3m7_usuario13,C,['s3m7_usuario5'],C,3,1.101,s3m7,weak,CCC,1,1.101,1
293,293,17,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1.0590000000000002,s3m7,weak,CCC,1,1.0590000000000002,1
294,294,17,s3m7_usuario15,C,['s3m7_usuario16'],C,3,4.843,s3m7,weak,CCC,1,4.843,1
295,295,17,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.9259999999999999,s3m7,weak,CCC,1,0.9259999999999999,1
296,296,17,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1.5019999999999998,s3m7,weak,CCC,1,1.5019999999999998,1
297,297,17,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.9540000000000001,s3m7,weak,CCC,1,0.9540000000000001,1
298,298,17,s3m7_usuario17,C,['s3m7_usuario2'],D,0,3.8710000000000004,s3m7,weak,CDC,1,3.8710000000000004,0
299,299,17,s3m7_usuario2,D,['s3m7_usuario17'],C,4,-6.132000000000001,s3m7,weak,DCD,0,6.132000000000001,1
300,300,17,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.062,s3m7,weak,CCC,1,1.062,1
301,301,17,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.6890000000000001,s3m7,weak,CCC,1,0.6890000000000001,1
302,302,17,s3m7_usuario11,C,['s3m7_usuario3'],D,0,7.825,s3m7,weak,CDC,1,7.825,0
303,303,17,s3m7_usuario3,D,['s3m7_usuario11'],C,4,-0.348,s3m7,weak,DCD,0,0.348,1
304,304,17,s3m7_usuario8,C,['s3m7_usuario1'],D,0,1.858,s3m7,weak,CCC,1,1.858,1
305,305,17,s3m7_usuario1,D,['s3m7_usuario8'],C,4,-4.455,s3m7,weak,CCD,0,4.455,1
306,306,18,s3m7_usuario9,C,['s3m7_usuario18'],C,3,2.52,s3m7,weak,DDC,1,2.52,0
307,307,18,s3m7_usuario18,C,['s3m7_usuario9'],C,3,2.311,s3m7,weak,DDC,1,2.311,0
308,308,18,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.516,s3m7,weak,CCC,1,0.516,1
309,309,18,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.48100000000000004,s3m7,weak,CCC,1,0.48100000000000004,1
310,310,18,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.713,s3m7,weak,CCC,1,0.713,1
311,311,18,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.573,s3m7,weak,CCC,1,0.573,1
312,312,18,s3m7_usuario15,C,['s3m7_usuario16'],C,3,3.3080000000000003,s3m7,weak,CCC,1,3.3080000000000003,1
313,313,18,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.363,s3m7,weak,CCC,1,0.363,1
314,314,18,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1.1840000000000002,s3m7,weak,CCC,1,1.1840000000000002,1
315,315,18,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1.5219999999999998,s3m7,weak,CCC,1,1.5219999999999998,1
316,316,18,s3m7_usuario17,D,['s3m7_usuario2'],C,4,-1.258,s3m7,weak,CDD,0,1.258,0
317,317,18,s3m7_usuario2,C,['s3m7_usuario17'],D,0,4.768,s3m7,weak,DCC,1,4.768,1
318,318,18,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.9229999999999999,s3m7,weak,CCC,1,0.9229999999999999,1
319,319,18,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.544,s3m7,weak,CCC,1,0.544,1
320,320,18,s3m7_usuario11,D,['s3m7_usuario3'],D,0,-0.914,s3m7,weak,CDD,0,0.914,0
321,321,18,s3m7_usuario3,D,['s3m7_usuario11'],D,0,-0.5870000000000001,s3m7,weak,DCD,0,0.5870000000000001,1
322,322,18,s3m7_usuario8,D,['s3m7_usuario1'],D,0,-1.983,s3m7,weak,CDD,0,1.983,0
323,323,18,s3m7_usuario1,D,['s3m7_usuario8'],D,0,-5.803999999999999,s3m7,weak,DCD,0,5.803999999999999,1
324,324,19,s3m7_usuario9,D,['s3m7_usuario18'],C,4,-4.897,s3m7,weak,CCD,0,4.897,1
325,325,19,s3m7_usuario18,C,['s3m7_usuario9'],D,0,2.6889999999999996,s3m7,weak,CCC,1,2.6889999999999996,1
326,326,19,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.39299999999999996,s3m7,weak,CCC,1,0.39299999999999996,1
327,327,19,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.696,s3m7,weak,CCC,1,0.696,1
328,328,19,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.716,s3m7,weak,CCC,1,0.716,1
329,329,19,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.742,s3m7,weak,CCC,1,0.742,1
330,330,19,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2.234,s3m7,weak,CCC,1,2.234,1
331,331,19,s3m7_usuario16,C,['s3m7_usuario15'],C,3,1.103,s3m7,weak,CCC,1,1.103,1
332,332,19,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.94,s3m7,weak,CCC,1,0.94,1
333,333,19,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1.013,s3m7,weak,CCC,1,1.013,1
334,334,19,s3m7_usuario17,D,['s3m7_usuario2'],D,0,-2.1430000000000002,s3m7,weak,DCD,0,2.1430000000000002,1
335,335,19,s3m7_usuario2,D,['s3m7_usuario17'],D,0,-3.4010000000000002,s3m7,weak,CDD,0,3.4010000000000002,0
336,336,19,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.636,s3m7,weak,CCC,1,1.636,1
337,337,19,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.563,s3m7,weak,CCC,1,0.563,1
338,338,19,s3m7_usuario11,D,['s3m7_usuario3'],D,0,-1.663,s3m7,weak,DDD,0,1.663,0
339,339,19,s3m7_usuario3,D,['s3m7_usuario11'],D,0,-0.5870000000000001,s3m7,weak,DDD,0,0.5870000000000001,0
340,340,19,s3m7_usuario8,D,['s3m7_usuario1'],D,0,-3.798,s3m7,weak,DDD,0,3.798,0
341,341,19,s3m7_usuario1,D,['s3m7_usuario8'],D,0,-2.322,s3m7,weak,DDD,0,2.322,0
342,342,20,s3m7_usuario9,C,['s3m7_usuario18'],C,3,3.181,s3m7,weak,DCC,1,3.181,1
343,343,20,s3m7_usuario18,C,['s3m7_usuario9'],C,3,1.192,s3m7,weak,CDC,1,1.192,0
344,344,20,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.5539999999999999,s3m7,weak,CCC,1,0.5539999999999999,1
345,345,20,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.8320000000000001,s3m7,weak,CCC,1,0.8320000000000001,1
346,346,20,s3m7_usuario13,C,['s3m7_usuario5'],C,3,1.857,s3m7,weak,CCC,1,1.857,1
347,347,20,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1.5019999999999998,s3m7,weak,CCC,1,1.5019999999999998,1
348,348,20,s3m7_usuario15,C,['s3m7_usuario16'],C,3,4.738,s3m7,weak,CCC,1,4.738,1
349,349,20,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.77,s3m7,weak,CCC,1,0.77,1
350,350,20,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.943,s3m7,weak,CCC,1,0.943,1
351,351,20,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1.12,s3m7,weak,CCC,1,1.12,1
352,352,20,s3m7_usuario17,C,['s3m7_usuario2'],D,0,3.2769999999999997,s3m7,weak,DDC,1,3.2769999999999997,0
353,353,20,s3m7_usuario2,D,['s3m7_usuario17'],C,4,-2.396,s3m7,weak,DDD,0,2.396,0
354,354,20,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.996,s3m7,weak,CCC,1,0.996,1
355,355,20,s3m7_usuario4,C,['s3m7_usuario14'],C,3,1.258,s3m7,weak,CCC,1,1.258,1
356,356,20,s3m7_usuario11,D,['s3m7_usuario3'],C,4,-4.46,s3m7,weak,DDD,0,4.46,0
357,357,20,s3m7_usuario3,C,['s3m7_usuario11'],D,0,1.67,s3m7,weak,DDC,1,1.67,0
358,358,20,s3m7_usuario8,D,['s3m7_usuario1'],C,4,-2.4459999999999997,s3m7,weak,DDD,0,2.4459999999999997,0
359,359,20,s3m7_usuario1,C,['s3m7_usuario8'],D,0,1.271,s3m7,weak,DDC,1,1.271,0
360,360,21,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-2.49,s3m7,weak,CCD,0,2.49,1
361,361,21,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-1.786,s3m7,weak,CCD,0,1.786,1
362,362,21,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.613,s3m7,weak,CCC,1,0.613,1
363,363,21,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.44,s3m7,weak,CCC,1,0.44,1
364,364,21,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.9159999999999999,s3m7,weak,CCC,1,0.9159999999999999,1
365,365,21,s3m7_usuario5,C,['s3m7_usuario13'],C,3,2.2640000000000002,s3m7,weak,CCC,1,2.2640000000000002,1
366,366,21,s3m7_usuario15,C,['s3m7_usuario16'],C,3,4.456,s3m7,weak,CCC,1,4.456,1
367,367,21,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.6729999999999999,s3m7,weak,CCC,1,0.6729999999999999,1
368,368,21,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.536,s3m7,weak,CCC,1,0.536,1
369,369,21,s3m7_usuario6,C,['s3m7_usuario12'],C,3,1.084,s3m7,weak,CCC,1,1.084,1
370,370,21,s3m7_usuario17,D,['s3m7_usuario2'],C,4,-0.9420000000000001,s3m7,weak,CDD,0,0.9420000000000001,0
371,371,21,s3m7_usuario2,C,['s3m7_usuario17'],D,0,2.131,s3m7,weak,DCC,1,2.131,1
372,372,21,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.8909999999999999,s3m7,weak,CCC,1,0.8909999999999999,1
373,373,21,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.731,s3m7,weak,CCC,1,0.731,1
374,374,21,s3m7_usuario11,C,['s3m7_usuario3'],C,3,1.77,s3m7,weak,DCC,1,1.77,1
375,375,21,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.7090000000000001,s3m7,weak,CDC,1,0.7090000000000001,0
376,376,21,s3m7_usuario8,C,['s3m7_usuario1'],C,3,1.419,s3m7,weak,DCC,1,1.419,1
377,377,21,s3m7_usuario1,C,['s3m7_usuario8'],C,3,2.8680000000000003,s3m7,weak,CDC,1,2.8680000000000003,0
378,378,22,s3m7_usuario9,C,['s3m7_usuario18'],D,0,3.21,s3m7,weak,DDC,1,3.21,0
379,379,22,s3m7_usuario18,D,['s3m7_usuario9'],C,4,-1.6640000000000001,s3m7,weak,DDD,0,1.6640000000000001,0
380,380,22,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.392,s3m7,weak,CCC,1,0.392,1
381,381,22,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.498,s3m7,weak,CCC,1,0.498,1
382,382,22,s3m7_usuario13,C,['s3m7_usuario5'],C,3,3.114,s3m7,weak,CCC,1,3.114,1
383,383,22,s3m7_usuario5,C,['s3m7_usuario13'],C,3,1.778,s3m7,weak,CCC,1,1.778,1
384,384,22,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2.9989999999999997,s3m7,weak,CCC,1,2.9989999999999997,1
385,385,22,s3m7_usuario16,C,['s3m7_usuario15'],C,3,1.4369999999999998,s3m7,weak,CCC,1,1.4369999999999998,1
386,386,22,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.621,s3m7,weak,CCC,1,0.621,1
387,387,22,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.84,s3m7,weak,CCC,1,0.84,1
388,388,22,s3m7_usuario17,D,['s3m7_usuario2'],D,0,-2.165,s3m7,weak,DCD,0,2.165,1
389,389,22,s3m7_usuario2,D,['s3m7_usuario17'],D,0,-2.5980000000000003,s3m7,weak,CDD,0,2.5980000000000003,0
390,390,22,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.087,s3m7,weak,CCC,1,1.087,1
391,391,22,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.804,s3m7,weak,CCC,1,0.804,1
392,392,22,s3m7_usuario11,C,['s3m7_usuario3'],C,3,2.011,s3m7,weak,CCC,1,2.011,1
393,393,22,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.39,s3m7,weak,CCC,1,0.39,1
394,394,22,s3m7_usuario8,C,['s3m7_usuario1'],C,3,1.102,s3m7,weak,CCC,1,1.102,1
395,395,22,s3m7_usuario1,C,['s3m7_usuario8'],C,3,1.5230000000000001,s3m7,weak,CCC,1,1.5230000000000001,1
396,396,23,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-4.053999999999999,s3m7,weak,CDD,0,4.053999999999999,0
397,397,23,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-2.085,s3m7,weak,DCD,0,2.085,1
398,398,23,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.429,s3m7,weak,CCC,1,0.429,1
399,399,23,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.603,s3m7,weak,CCC,1,0.603,1
400,400,23,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.853,s3m7,weak,CCC,1,0.853,1
401,401,23,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.7020000000000001,s3m7,weak,CCC,1,0.7020000000000001,1
402,402,23,s3m7_usuario15,C,['s3m7_usuario16'],C,3,2.6460000000000004,s3m7,weak,CCC,1,2.6460000000000004,1
403,403,23,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.9,s3m7,weak,CCC,1,0.9,1
404,404,23,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.561,s3m7,weak,CCC,1,0.561,1
405,405,23,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.9420000000000001,s3m7,weak,CCC,1,0.9420000000000001,1
406,406,23,s3m7_usuario17,C,['s3m7_usuario2'],D,0,2.095,s3m7,weak,DDC,1,2.095,0
407,407,23,s3m7_usuario2,D,['s3m7_usuario17'],C,4,-1.317,s3m7,weak,DDD,0,1.317,0
408,408,23,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.7929999999999999,s3m7,weak,CCC,1,0.7929999999999999,1
409,409,23,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.634,s3m7,weak,CCC,1,0.634,1
410,410,23,s3m7_usuario11,C,['s3m7_usuario3'],C,3,3.505,s3m7,weak,CCC,1,3.505,1
411,411,23,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.435,s3m7,weak,CCC,1,0.435,1
412,412,23,s3m7_usuario8,D,['s3m7_usuario1'],C,4,-2.27,s3m7,weak,CCD,0,2.27,1
413,413,23,s3m7_usuario1,C,['s3m7_usuario8'],D,0,1.579,s3m7,weak,CCC,1,1.579,1
414,414,24,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-1.883,s3m7,weak,DDD,0,1.883,0
415,415,24,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-1.962,s3m7,weak,DDD,0,1.962,0
416,416,24,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.496,s3m7,weak,CCC,1,0.496,1
417,417,24,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.528,s3m7,weak,CCC,1,0.528,1
418,418,24,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.7240000000000001,s3m7,weak,CCC,1,0.7240000000000001,1
419,419,24,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.627,s3m7,weak,CCC,1,0.627,1
420,420,24,s3m7_usuario15,C,['s3m7_usuario16'],C,3,0.764,s3m7,weak,CCC,1,0.764,1
421,421,24,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.97,s3m7,weak,CCC,1,0.97,1
422,422,24,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.589,s3m7,weak,CCC,1,0.589,1
423,423,24,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.9620000000000001,s3m7,weak,CCC,1,0.9620000000000001,1
424,424,24,s3m7_usuario17,D,['s3m7_usuario2'],D,0,-1.0959999999999999,s3m7,weak,CDD,0,1.0959999999999999,0
425,425,24,s3m7_usuario2,D,['s3m7_usuario17'],D,0,-7.736000000000001,s3m7,weak,DCD,0,7.736000000000001,1
426,426,24,s3m7_usuario14,C,['s3m7_usuario4'],C,3,0.9359999999999999,s3m7,weak,CCC,1,0.9359999999999999,1
427,427,24,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.732,s3m7,weak,CCC,1,0.732,1
428,428,24,s3m7_usuario11,C,['s3m7_usuario3'],C,3,2.187,s3m7,weak,CCC,1,2.187,1
429,429,24,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.385,s3m7,weak,CCC,1,0.385,1
430,430,24,s3m7_usuario8,C,['s3m7_usuario1'],C,3,1.806,s3m7,weak,DCC,1,1.806,1
431,431,24,s3m7_usuario1,C,['s3m7_usuario8'],C,3,2.23,s3m7,weak,CDC,1,2.23,0
432,432,25,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-1.686,s3m7,weak,DDD,0,1.686,0
433,433,25,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-2.418,s3m7,weak,DDD,0,2.418,0
434,434,25,s3m7_usuario7,C,['s3m7_usuario10'],C,3,0.706,s3m7,weak,CCC,1,0.706,1
435,435,25,s3m7_usuario10,C,['s3m7_usuario7'],C,3,0.529,s3m7,weak,CCC,1,0.529,1
436,436,25,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.619,s3m7,weak,CCC,1,0.619,1
437,437,25,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.687,s3m7,weak,CCC,1,0.687,1
438,438,25,s3m7_usuario15,C,['s3m7_usuario16'],C,3,1.371,s3m7,weak,CCC,1,1.371,1
439,439,25,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.774,s3m7,weak,CCC,1,0.774,1
440,440,25,s3m7_usuario12,C,['s3m7_usuario6'],C,3,0.85,s3m7,weak,CCC,1,0.85,1
441,441,25,s3m7_usuario6,C,['s3m7_usuario12'],C,3,0.777,s3m7,weak,CCC,1,0.777,1
442,442,25,s3m7_usuario17,D,['s3m7_usuario2'],C,4,-2.0140000000000002,s3m7,weak,DDD,0,2.0140000000000002,0
443,443,25,s3m7_usuario2,C,['s3m7_usuario17'],D,0,2.455,s3m7,weak,DDC,1,2.455,0
444,444,25,s3m7_usuario14,C,['s3m7_usuario4'],C,3,1.111,s3m7,weak,CCC,1,1.111,1
445,445,25,s3m7_usuario4,C,['s3m7_usuario14'],C,3,0.578,s3m7,weak,CCC,1,0.578,1
446,446,25,s3m7_usuario11,C,['s3m7_usuario3'],C,3,1.49,s3m7,weak,CCC,1,1.49,1
447,447,25,s3m7_usuario3,C,['s3m7_usuario11'],C,3,0.45899999999999996,s3m7,weak,CCC,1,0.45899999999999996,1
448,448,25,s3m7_usuario8,C,['s3m7_usuario1'],D,0,1.311,s3m7,weak,CCC,1,1.311,1
449,449,25,s3m7_usuario1,D,['s3m7_usuario8'],C,4,-1.6340000000000001,s3m7,weak,CCD,0,1.6340000000000001,1
450,450,26,s3m7_usuario9,D,['s3m7_usuario18'],D,0,-2.2880000000000003,s3m7,weak,DDD,0,2.2880000000000003,0
451,451,26,s3m7_usuario18,D,['s3m7_usuario9'],D,0,-3.003,s3m7,weak,DDD,0,3.003,0
452,452,26,s3m7_usuario7,C,['s3m7_usuario10'],C,3,1.002,s3m7,weak,CCC,1,1.002,1
453,453,26,s3m7_usuario10,C,['s3m7_usuario7'],C,3,3.782,s3m7,weak,CCC,1,3.782,1
454,454,26,s3m7_usuario13,C,['s3m7_usuario5'],C,3,0.773,s3m7,weak,CCC,1,0.773,1
455,455,26,s3m7_usuario5,C,['s3m7_usuario13'],C,3,0.532,s3m7,weak,CCC,1,0.532,1
456,456,26,s3m7_usuario15,C,['s3m7_usuario16'],C,3,1.067,s3m7,weak,CCC,1,1.067,1
457,457,26,s3m7_usuario16,C,['s3m7_usuario15'],C,3,0.846,s3m7,weak,CCC,1,0.846,1
458,458,26,s3m7_usuario12,C,['s3m7_usuario6'],C,3,1.625,s3m7,weak,CCC,1,1.625,1
